Elapsed Time (us),Slant Range (km),Elevation (degrees),Path Loss (dB),Atmospheric Loss (dB),Rainfall Loss (dB),Pointing Loss (dB),Doppler Shift (Hz),Link Margin (dB)
2026-07-18 01:03:17.002000 UTC,832.372,85.6818,0,0,0,0,6545.51,188.176
2026-07-18 01:03:17.003000 UTC,832.372,85.682,0,0,0,0,6543.94,188.176
2026-07-18 01:03:17.004000 UTC,832.372,85.6823,0,0,0,0,6542.37,188.176
2026-07-18 01:03:17.005000 UTC,832.371,85.6825,0,0,0,0,6540.8,188.176
2026-07-18 01:03:17.006000 UTC,832.371,85.6828,0,0,0,0,6539.23,188.176
2026-07-18 01:03:17.007000 UTC,832.371,85.683,0,0,0,0,6537.66,188.176
2026-07-18 01:03:17.008000 UTC,832.371,85.6833,0,0,0,0,6536.09,188.176
2026-07-18 01:03:17.009000 UTC,832.37,85.6835,0,0,0,0,6534.52,188.176
2026-07-18 01:03:17.010000 UTC,832.37,85.6838,0,0,0,0,6532.94,188.176
2026-07-18 01:03:17.011000 UTC,832.37,85.684,0,0,0,0,6531.37,188.176
2026-07-18 01:03:17.012000 UTC,832.37,85.6843,0,0,0,0,6529.8,188.176
2026-07-18 01:03:17.013000 UTC,832.369,85.6845,0,0,0,0,6528.23,188.176
2026-07-18 01:03:17.014000 UTC,832.369,85.6848,0,0,0,0,6526.66,188.176
2026-07-18 01:03:17.015000 UTC,832.369,85.685,0,0,0,0,6525.09,188.176
2026-07-18 01:03:17.016000 UTC,832.369,85.6853,0,0,0,0,6523.52,188.176
2026-07-18 01:03:17.017000 UTC,832.368,85.6855,0,0,0,0,6521.95,188.176
2026-07-18 01:03:17.018000 UTC,832.368,85.6858,0,0,0,0,6520.38,188.176
2026-07-18 01:03:17.019000 UTC,832.368,85.686,0,0,0,0,6518.81,188.176
2026-07-18 01:03:17.020000 UTC,832.368,85.6863,0,0,0,0,6517.23,188.176
2026-07-18 01:03:17.021000 UTC,832.367,85.6865,0,0,0,0,6515.66,188.176
2026-07-18 01:03:17.022000 UTC,832.367,85.6868,0,0,0,0,6514.09,188.176
2026-07-18 01:03:17.023000 UTC,832.367,85.687,0,0,0,0,6512.52,188.176
2026-07-18 01:03:17.024000 UTC,832.367,85.6872,0,0,0,0,6510.95,188.176
2026-07-18 01:03:17.025000 UTC,832.366,85.6875,0,0,0,0,6509.38,188.176
2026-07-18 01:03:17.026000 UTC,832.366,85.6877,0,0,0,0,6507.81,188.176
2026-07-18 01:03:17.027000 UTC,832.366,85.688,0,0,0,0,6506.24,188.176
2026-07-18 01:03:17.028000 UTC,832.366,85.6882,0,0,0,0,6504.67,188.176
2026-07-18 01:03:17.029000 UTC,832.365,85.6885,0,0,0,0,6503.09,188.176
2026-07-18 01:03:17.030000 UTC,832.365,85.6887,0,0,0,0,6501.52,188.176
2026-07-18 01:03:17.031000 UTC,832.365,85.689,0,0,0,0,6499.95,188.176
2026-07-18 01:03:17.032000 UTC,832.365,85.6892,0,0,0,0,6498.38,188.176
2026-07-18 01:03:17.033000 UTC,832.364,85.6895,0,0,0,0,6496.81,188.176
2026-07-18 01:03:17.034000 UTC,832.364,85.6897,0,0,0,0,6495.24,188.176
2026-07-18 01:03:17.035000 UTC,832.364,85.69,0,0,0,0,6493.67,188.176
2026-07-18 01:03:17.036000 UTC,832.364,85.6902,0,0,0,0,6492.1,188.176
2026-07-18 01:03:17.037000 UTC,832.363,85.6905,0,0,0,0,6490.53,188.176
2026-07-18 01:03:17.038000 UTC,832.363,85.6907,0,0,0,0,6488.95,188.176
2026-07-18 01:03:17.039000 UTC,832.363,85.691,0,0,0,0,6487.38,188.176
2026-07-18 01:03:17.040000 UTC,832.363,85.6912,0,0,0,0,6485.81,188.176
2026-07-18 01:03:17.041000 UTC,832.362,85.6915,0,0,0,0,6484.24,188.176
2026-07-18 01:03:17.042000 UTC,832.362,85.6917,0,0,0,0,6482.67,188.176
2026-07-18 01:03:17.043000 UTC,832.362,85.6919,0,0,0,0,6481.1,188.176
2026-07-18 01:03:17.044000 UTC,832.362,85.6922,0,0,0,0,6479.53,188.176
2026-07-18 01:03:17.045000 UTC,832.361,85.6924,0,0,0,0,6477.96,188.176
2026-07-18 01:03:17.046000 UTC,832.361,85.6927,0,0,0,0,6476.39,188.176
2026-07-18 01:03:17.047000 UTC,832.361,85.6929,0,0,0,0,6474.82,188.176
2026-07-18 01:03:17.048000 UTC,832.361,85.6932,0,0,0,0,6473.24,188.176
2026-07-18 01:03:17.049000 UTC,832.36,85.6934,0,0,0,0,6471.67,188.176
2026-07-18 01:03:17.050000 UTC,832.36,85.6937,0,0,0,0,6470.1,188.176
2026-07-18 01:03:17.051000 UTC,832.36,85.6939,0,0,0,0,6468.53,188.176
2026-07-18 01:03:17.052000 UTC,832.36,85.6942,0,0,0,0,6466.96,188.176
2026-07-18 01:03:17.053000 UTC,832.359,85.6944,0,0,0,0,6465.39,188.176
2026-07-18 01:03:17.054000 UTC,832.359,85.6947,0,0,0,0,6463.82,188.176
2026-07-18 01:03:17.055000 UTC,832.359,85.6949,0,0,0,0,6462.25,188.176
2026-07-18 01:03:17.056000 UTC,832.359,85.6951,0,0,0,0,6460.67,188.176
2026-07-18 01:03:17.057000 UTC,832.359,85.6954,0,0,0,0,6459.1,188.176
2026-07-18 01:03:17.058000 UTC,832.358,85.6956,0,0,0,0,6457.53,188.176
2026-07-18 01:03:17.059000 UTC,832.358,85.6959,0,0,0,0,6455.96,188.176
2026-07-18 01:03:17.060000 UTC,832.358,85.6961,0,0,0,0,6454.39,188.176
2026-07-18 01:03:17.061000 UTC,832.358,85.6964,0,0,0,0,6452.82,188.176
2026-07-18 01:03:17.062000 UTC,832.357,85.6966,0,0,0,0,6451.25,188.176
2026-07-18 01:03:17.063000 UTC,832.357,85.6969,0,0,0,0,6449.68,188.176
2026-07-18 01:03:17.064000 UTC,832.357,85.6971,0,0,0,0,6448.11,188.176
2026-07-18 01:03:17.065000 UTC,832.357,85.6974,0,0,0,0,6446.54,188.176
2026-07-18 01:03:17.066000 UTC,832.356,85.6976,0,0,0,0,6444.96,188.176
2026-07-18 01:03:17.067000 UTC,832.356,85.6978,0,0,0,0,6443.39,188.176
2026-07-18 01:03:17.068000 UTC,832.356,85.6981,0,0,0,0,6441.82,188.176
2026-07-18 01:03:17.069000 UTC,832.356,85.6983,0,0,0,0,6440.25,188.176
2026-07-18 01:03:17.070000 UTC,832.355,85.6986,0,0,0,0,6438.68,188.176
2026-07-18 01:03:17.071000 UTC,832.355,85.6988,0,0,0,0,6437.11,188.176
2026-07-18 01:03:17.072000 UTC,832.355,85.6991,0,0,0,0,6435.54,188.176
2026-07-18 01:03:17.073000 UTC,832.355,85.6993,0,0,0,0,6433.97,188.176
2026-07-18 01:03:17.074000 UTC,832.354,85.6996,0,0,0,0,6432.4,188.176
2026-07-18 01:03:17.075000 UTC,832.354,85.6998,0,0,0,0,6430.82,188.176
2026-07-18 01:03:17.076000 UTC,832.354,85.7001,0,0,0,0,6429.25,188.176
2026-07-18 01:03:17.077000 UTC,832.354,85.7003,0,0,0,0,6427.68,188.176
2026-07-18 01:03:17.078000 UTC,832.353,85.7005,0,0,0,0,6426.11,188.176
2026-07-18 01:03:17.079000 UTC,832.353,85.7008,0,0,0,0,6424.54,188.176
2026-07-18 01:03:17.080000 UTC,832.353,85.701,0,0,0,0,6422.97,188.176
2026-07-18 01:03:17.081000 UTC,832.353,85.7013,0,0,0,0,6421.4,188.176
2026-07-18 01:03:17.082000 UTC,832.352,85.7015,0,0,0,0,6419.83,188.176
2026-07-18 01:03:17.083000 UTC,832.352,85.7018,0,0,0,0,6418.25,188.176
2026-07-18 01:03:17.084000 UTC,832.352,85.702,0,0,0,0,6416.68,188.176
2026-07-18 01:03:17.085000 UTC,832.352,85.7023,0,0,0,0,6415.11,188.176
2026-07-18 01:03:17.086000 UTC,832.351,85.7025,0,0,0,0,6413.54,188.176
2026-07-18 01:03:17.087000 UTC,832.351,85.7027,0,0,0,0,6411.97,188.176
2026-07-18 01:03:17.088000 UTC,832.351,85.703,0,0,0,0,6410.4,188.176
2026-07-18 01:03:17.089000 UTC,832.351,85.7032,0,0,0,0,6408.83,188.176
2026-07-18 01:03:17.090000 UTC,832.35,85.7035,0,0,0,0,6407.26,188.176
2026-07-18 01:03:17.091000 UTC,832.35,85.7037,0,0,0,0,6405.69,188.176
2026-07-18 01:03:17.092000 UTC,832.35,85.704,0,0,0,0,6404.11,188.176
2026-07-18 01:03:17.093000 UTC,832.35,85.7042,0,0,0,0,6402.54,188.176
2026-07-18 01:03:17.094000 UTC,832.349,85.7045,0,0,0,0,6400.97,188.176
2026-07-18 01:03:17.095000 UTC,832.349,85.7047,0,0,0,0,6399.4,188.176
2026-07-18 01:03:17.096000 UTC,832.349,85.7049,0,0,0,0,6397.83,188.176
2026-07-18 01:03:17.097000 UTC,832.349,85.7052,0,0,0,0,6396.26,188.176
2026-07-18 01:03:17.098000 UTC,832.348,85.7054,0,0,0,0,6394.69,188.176
2026-07-18 01:03:17.099000 UTC,832.348,85.7057,0,0,0,0,6393.12,188.176
2026-07-18 01:03:17.100000 UTC,832.348,85.7059,0,0,0,0,6391.55,188.176
2026-07-18 01:03:17.101000 UTC,832.348,85.7062,0,0,0,0,6389.97,188.176
2026-07-18 01:03:17.102000 UTC,832.347,85.7064,0,0,0,0,6388.4,188.176
2026-07-18 01:03:17.103000 UTC,832.347,85.7067,0,0,0,0,6386.83,188.176
2026-07-18 01:03:17.104000 UTC,832.347,85.7069,0,0,0,0,6385.26,188.176
2026-07-18 01:03:17.105000 UTC,832.347,85.7071,0,0,0,0,6383.69,188.176
2026-07-18 01:03:17.106000 UTC,832.346,85.7074,0,0,0,0,6382.12,188.176
2026-07-18 01:03:17.107000 UTC,832.346,85.7076,0,0,0,0,6380.55,188.176
2026-07-18 01:03:17.108000 UTC,832.346,85.7079,0,0,0,0,6378.98,188.176
2026-07-18 01:03:17.109000 UTC,832.346,85.7081,0,0,0,0,6377.4,188.176
2026-07-18 01:03:17.110000 UTC,832.345,85.7084,0,0,0,0,6375.83,188.176
2026-07-18 01:03:17.111000 UTC,832.345,85.7086,0,0,0,0,6374.26,188.176
2026-07-18 01:03:17.112000 UTC,832.345,85.7088,0,0,0,0,6372.69,188.176
2026-07-18 01:03:17.113000 UTC,832.345,85.7091,0,0,0,0,6371.12,188.176
2026-07-18 01:03:17.114000 UTC,832.344,85.7093,0,0,0,0,6369.55,188.176
2026-07-18 01:03:17.115000 UTC,832.344,85.7096,0,0,0,0,6367.98,188.176
2026-07-18 01:03:17.116000 UTC,832.344,85.7098,0,0,0,0,6366.41,188.176
2026-07-18 01:03:17.117000 UTC,832.344,85.7101,0,0,0,0,6364.83,188.176
2026-07-18 01:03:17.118000 UTC,832.343,85.7103,0,0,0,0,6363.26,188.176
2026-07-18 01:03:17.119000 UTC,832.343,85.7105,0,0,0,0,6361.69,188.176
2026-07-18 01:03:17.120000 UTC,832.343,85.7108,0,0,0,0,6360.12,188.176
2026-07-18 01:03:17.121000 UTC,832.343,85.711,0,0,0,0,6358.55,188.176
2026-07-18 01:03:17.122000 UTC,832.343,85.7113,0,0,0,0,6356.98,188.176
2026-07-18 01:03:17.123000 UTC,832.342,85.7115,0,0,0,0,6355.41,188.176
2026-07-18 01:03:17.124000 UTC,832.342,85.7118,0,0,0,0,6353.84,188.176
2026-07-18 01:03:17.125000 UTC,832.342,85.712,0,0,0,0,6352.26,188.176
2026-07-18 01:03:17.126000 UTC,832.342,85.7122,0,0,0,0,6350.69,188.176
2026-07-18 01:03:17.127000 UTC,832.341,85.7125,0,0,0,0,6349.12,188.176
2026-07-18 01:03:17.128000 UTC,832.341,85.7127,0,0,0,0,6347.55,188.176
2026-07-18 01:03:17.129000 UTC,832.341,85.713,0,0,0,0,6345.98,188.176
2026-07-18 01:03:17.130000 UTC,832.341,85.7132,0,0,0,0,6344.41,188.176
2026-07-18 01:03:17.131000 UTC,832.34,85.7135,0,0,0,0,6342.84,188.176
2026-07-18 01:03:17.132000 UTC,832.34,85.7137,0,0,0,0,6341.27,188.176
2026-07-18 01:03:17.133000 UTC,832.34,85.7139,0,0,0,0,6339.7,188.176
2026-07-18 01:03:17.134000 UTC,832.34,85.7142,0,0,0,0,6338.12,188.176
2026-07-18 01:03:17.135000 UTC,832.339,85.7144,0,0,0,0,6336.55,188.176
2026-07-18 01:03:17.136000 UTC,832.339,85.7147,0,0,0,0,6334.98,188.176
2026-07-18 01:03:17.137000 UTC,832.339,85.7149,0,0,0,0,6333.41,188.176
2026-07-18 01:03:17.138000 UTC,832.339,85.7152,0,0,0,0,6331.84,188.176
2026-07-18 01:03:17.139000 UTC,832.338,85.7154,0,0,0,0,6330.27,188.176
2026-07-18 01:03:17.140000 UTC,832.338,85.7156,0,0,0,0,6328.7,188.176
2026-07-18 01:03:17.141000 UTC,832.338,85.7159,0,0,0,0,6327.13,188.176
2026-07-18 01:03:17.142000 UTC,832.338,85.7161,0,0,0,0,6325.55,188.176
2026-07-18 01:03:17.143000 UTC,832.337,85.7164,0,0,0,0,6323.98,188.176
2026-07-18 01:03:17.144000 UTC,832.337,85.7166,0,0,0,0,6322.41,188.176
2026-07-18 01:03:17.145000 UTC,832.337,85.7168,0,0,0,0,6320.84,188.176
2026-07-18 01:03:17.146000 UTC,832.337,85.7171,0,0,0,0,6319.27,188.176
2026-07-18 01:03:17.147000 UTC,832.336,85.7173,0,0,0,0,6317.7,188.176
2026-07-18 01:03:17.148000 UTC,832.336,85.7176,0,0,0,0,6316.13,188.176
2026-07-18 01:03:17.149000 UTC,832.336,85.7178,0,0,0,0,6314.56,188.176
2026-07-18 01:03:17.150000 UTC,832.336,85.7181,0,0,0,0,6312.98,188.176
2026-07-18 01:03:17.151000 UTC,832.335,85.7183,0,0,0,0,6311.41,188.176
2026-07-18 01:03:17.152000 UTC,832.335,85.7185,0,0,0,0,6309.84,188.176
2026-07-18 01:03:17.153000 UTC,832.335,85.7188,0,0,0,0,6308.27,188.176
2026-07-18 01:03:17.154000 UTC,832.335,85.719,0,0,0,0,6306.7,188.176
2026-07-18 01:03:17.155000 UTC,832.335,85.7193,0,0,0,0,6305.13,188.176
2026-07-18 01:03:17.156000 UTC,832.334,85.7195,0,0,0,0,6303.56,188.176
2026-07-18 01:03:17.157000 UTC,832.334,85.7197,0,0,0,0,6301.99,188.176
2026-07-18 01:03:17.158000 UTC,832.334,85.72,0,0,0,0,6300.41,188.176
2026-07-18 01:03:17.159000 UTC,832.334,85.7202,0,0,0,0,6298.84,188.176
2026-07-18 01:03:17.160000 UTC,832.333,85.7205,0,0,0,0,6297.27,188.176
2026-07-18 01:03:17.161000 UTC,832.333,85.7207,0,0,0,0,6295.7,188.176
2026-07-18 01:03:17.162000 UTC,832.333,85.7209,0,0,0,0,6294.13,188.176
2026-07-18 01:03:17.163000 UTC,832.333,85.7212,0,0,0,0,6292.56,188.176
2026-07-18 01:03:17.164000 UTC,832.332,85.7214,0,0,0,0,6290.99,188.176
2026-07-18 01:03:17.165000 UTC,832.332,85.7217,0,0,0,0,6289.42,188.176
2026-07-18 01:03:17.166000 UTC,832.332,85.7219,0,0,0,0,6287.84,188.176
2026-07-18 01:03:17.167000 UTC,832.332,85.7222,0,0,0,0,6286.27,188.176
2026-07-18 01:03:17.168000 UTC,832.331,85.7224,0,0,0,0,6284.7,188.176
2026-07-18 01:03:17.169000 UTC,832.331,85.7226,0,0,0,0,6283.13,188.176
2026-07-18 01:03:17.170000 UTC,832.331,85.7229,0,0,0,0,6281.56,188.176
2026-07-18 01:03:17.171000 UTC,832.331,85.7231,0,0,0,0,6279.99,188.176
2026-07-18 01:03:17.172000 UTC,832.33,85.7234,0,0,0,0,6278.42,188.176
2026-07-18 01:03:17.173000 UTC,832.33,85.7236,0,0,0,0,6276.85,188.176
2026-07-18 01:03:17.174000 UTC,832.33,85.7238,0,0,0,0,6275.27,188.176
2026-07-18 01:03:17.175000 UTC,832.33,85.7241,0,0,0,0,6273.7,188.176
2026-07-18 01:03:17.176000 UTC,832.329,85.7243,0,0,0,0,6272.13,188.176
2026-07-18 01:03:17.177000 UTC,832.329,85.7246,0,0,0,0,6270.56,188.176
2026-07-18 01:03:17.178000 UTC,832.329,85.7248,0,0,0,0,6268.99,188.176
2026-07-18 01:03:17.179000 UTC,832.329,85.725,0,0,0,0,6267.42,188.176
2026-07-18 01:03:17.180000 UTC,832.328,85.7253,0,0,0,0,6265.85,188.176
2026-07-18 01:03:17.181000 UTC,832.328,85.7255,0,0,0,0,6264.28,188.176
2026-07-18 01:03:17.182000 UTC,832.328,85.7258,0,0,0,0,6262.7,188.176
2026-07-18 01:03:17.183000 UTC,832.328,85.726,0,0,0,0,6261.13,188.176
2026-07-18 01:03:17.184000 UTC,832.328,85.7262,0,0,0,0,6259.56,188.176
2026-07-18 01:03:17.185000 UTC,832.327,85.7265,0,0,0,0,6257.99,188.176
2026-07-18 01:03:17.186000 UTC,832.327,85.7267,0,0,0,0,6256.42,188.176
2026-07-18 01:03:17.187000 UTC,832.327,85.727,0,0,0,0,6254.85,188.176
2026-07-18 01:03:17.188000 UTC,832.327,85.7272,0,0,0,0,6253.28,188.176
2026-07-18 01:03:17.189000 UTC,832.326,85.7274,0,0,0,0,6251.71,188.176
2026-07-18 01:03:17.190000 UTC,832.326,85.7277,0,0,0,0,6250.13,188.176
2026-07-18 01:03:17.191000 UTC,832.326,85.7279,0,0,0,0,6248.56,188.176
2026-07-18 01:03:17.192000 UTC,832.326,85.7282,0,0,0,0,6246.99,188.176
2026-07-18 01:03:17.193000 UTC,832.325,85.7284,0,0,0,0,6245.42,188.176
2026-07-18 01:03:17.194000 UTC,832.325,85.7286,0,0,0,0,6243.85,188.176
2026-07-18 01:03:17.195000 UTC,832.325,85.7289,0,0,0,0,6242.28,188.176
2026-07-18 01:03:17.196000 UTC,832.325,85.7291,0,0,0,0,6240.71,188.176
2026-07-18 01:03:17.197000 UTC,832.324,85.7294,0,0,0,0,6239.13,188.176
2026-07-18 01:03:17.198000 UTC,832.324,85.7296,0,0,0,0,6237.56,188.176
2026-07-18 01:03:17.199000 UTC,832.324,85.7298,0,0,0,0,6235.99,188.176
2026-07-18 01:03:17.200000 UTC,832.324,85.7301,0,0,0,0,6234.42,188.176
2026-07-18 01:03:17.201000 UTC,832.323,85.7303,0,0,0,0,6232.85,188.176
2026-07-18 01:03:17.202000 UTC,832.323,85.7305,0,0,0,0,6231.28,188.176
2026-07-18 01:03:17.203000 UTC,832.323,85.7308,0,0,0,0,6229.71,188.176
2026-07-18 01:03:17.204000 UTC,832.323,85.731,0,0,0,0,6228.14,188.176
2026-07-18 01:03:17.205000 UTC,832.322,85.7313,0,0,0,0,6226.56,188.176
2026-07-18 01:03:17.206000 UTC,832.322,85.7315,0,0,0,0,6224.99,188.176
2026-07-18 01:03:17.207000 UTC,832.322,85.7317,0,0,0,0,6223.42,188.176
2026-07-18 01:03:17.208000 UTC,832.322,85.732,0,0,0,0,6221.85,188.176
2026-07-18 01:03:17.209000 UTC,832.322,85.7322,0,0,0,0,6220.28,188.176
2026-07-18 01:03:17.210000 UTC,832.321,85.7325,0,0,0,0,6218.71,188.176
2026-07-18 01:03:17.211000 UTC,832.321,85.7327,0,0,0,0,6217.14,188.176
2026-07-18 01:03:17.212000 UTC,832.321,85.7329,0,0,0,0,6215.57,188.176
2026-07-18 01:03:17.213000 UTC,832.321,85.7332,0,0,0,0,6213.99,188.176
2026-07-18 01:03:17.214000 UTC,832.32,85.7334,0,0,0,0,6212.42,188.176
2026-07-18 01:03:17.215000 UTC,832.32,85.7336,0,0,0,0,6210.85,188.176
2026-07-18 01:03:17.216000 UTC,832.32,85.7339,0,0,0,0,6209.28,188.176
2026-07-18 01:03:17.217000 UTC,832.32,85.7341,0,0,0,0,6207.71,188.176
2026-07-18 01:03:17.218000 UTC,832.319,85.7344,0,0,0,0,6206.14,188.176
2026-07-18 01:03:17.219000 UTC,832.319,85.7346,0,0,0,0,6204.57,188.176
2026-07-18 01:03:17.220000 UTC,832.319,85.7348,0,0,0,0,6202.99,188.176
2026-07-18 01:03:17.221000 UTC,832.319,85.7351,0,0,0,0,6201.42,188.176
2026-07-18 01:03:17.222000 UTC,832.318,85.7353,0,0,0,0,6199.85,188.176
2026-07-18 01:03:17.223000 UTC,832.318,85.7356,0,0,0,0,6198.28,188.176
2026-07-18 01:03:17.224000 UTC,832.318,85.7358,0,0,0,0,6196.71,188.176
2026-07-18 01:03:17.225000 UTC,832.318,85.736,0,0,0,0,6195.14,188.176
2026-07-18 01:03:17.226000 UTC,832.317,85.7363,0,0,0,0,6193.57,188.176
2026-07-18 01:03:17.227000 UTC,832.317,85.7365,0,0,0,0,6191.99,188.176
2026-07-18 01:03:17.228000 UTC,832.317,85.7367,0,0,0,0,6190.42,188.176
2026-07-18 01:03:17.229000 UTC,832.317,85.737,0,0,0,0,6188.85,188.176
2026-07-18 01:03:17.230000 UTC,832.317,85.7372,0,0,0,0,6187.28,188.176
2026-07-18 01:03:17.231000 UTC,832.316,85.7375,0,0,0,0,6185.71,188.176
2026-07-18 01:03:17.232000 UTC,832.316,85.7377,0,0,0,0,6184.14,188.176
2026-07-18 01:03:17.233000 UTC,832.316,85.7379,0,0,0,0,6182.57,188.176
2026-07-18 01:03:17.234000 UTC,832.316,85.7382,0,0,0,0,6181,188.176
2026-07-18 01:03:17.235000 UTC,832.315,85.7384,0,0,0,0,6179.42,188.176
2026-07-18 01:03:17.236000 UTC,832.315,85.7386,0,0,0,0,6177.85,188.176
2026-07-18 01:03:17.237000 UTC,832.315,85.7389,0,0,0,0,6176.28,188.176
2026-07-18 01:03:17.238000 UTC,832.315,85.7391,0,0,0,0,6174.71,188.176
2026-07-18 01:03:17.239000 UTC,832.314,85.7393,0,0,0,0,6173.14,188.176
2026-07-18 01:03:17.240000 UTC,832.314,85.7396,0,0,0,0,6171.57,188.176
2026-07-18 01:03:17.241000 UTC,832.314,85.7398,0,0,0,0,6170,188.176
2026-07-18 01:03:17.242000 UTC,832.314,85.7401,0,0,0,0,6168.42,188.176
2026-07-18 01:03:17.243000 UTC,832.313,85.7403,0,0,0,0,6166.85,188.176
2026-07-18 01:03:17.244000 UTC,832.313,85.7405,0,0,0,0,6165.28,188.176
2026-07-18 01:03:17.245000 UTC,832.313,85.7408,0,0,0,0,6163.71,188.176
2026-07-18 01:03:17.246000 UTC,832.313,85.741,0,0,0,0,6162.14,188.176
2026-07-18 01:03:17.247000 UTC,832.312,85.7412,0,0,0,0,6160.57,188.176
2026-07-18 01:03:17.248000 UTC,832.312,85.7415,0,0,0,0,6159,188.176
2026-07-18 01:03:17.249000 UTC,832.312,85.7417,0,0,0,0,6157.42,188.176
2026-07-18 01:03:17.250000 UTC,832.312,85.742,0,0,0,0,6155.85,188.176
2026-07-18 01:03:17.251000 UTC,832.312,85.7422,0,0,0,0,6154.28,188.176
2026-07-18 01:03:17.252000 UTC,832.311,85.7424,0,0,0,0,6152.71,188.176
2026-07-18 01:03:17.253000 UTC,832.311,85.7427,0,0,0,0,6151.14,188.176
2026-07-18 01:03:17.254000 UTC,832.311,85.7429,0,0,0,0,6149.57,188.176
2026-07-18 01:03:17.255000 UTC,832.311,85.7431,0,0,0,0,6148,188.176
2026-07-18 01:03:17.256000 UTC,832.31,85.7434,0,0,0,0,6146.43,188.176
2026-07-18 01:03:17.257000 UTC,832.31,85.7436,0,0,0,0,6144.85,188.176
2026-07-18 01:03:17.258000 UTC,832.31,85.7438,0,0,0,0,6143.28,188.176
2026-07-18 01:03:17.259000 UTC,832.31,85.7441,0,0,0,0,6141.71,188.176
2026-07-18 01:03:17.260000 UTC,832.309,85.7443,0,0,0,0,6140.14,188.176
2026-07-18 01:03:17.261000 UTC,832.309,85.7446,0,0,0,0,6138.57,188.176
2026-07-18 01:03:17.262000 UTC,832.309,85.7448,0,0,0,0,6137,188.176
2026-07-18 01:03:17.263000 UTC,832.309,85.745,0,0,0,0,6135.43,188.176
2026-07-18 01:03:17.264000 UTC,832.308,85.7453,0,0,0,0,6133.85,188.176
2026-07-18 01:03:17.265000 UTC,832.308,85.7455,0,0,0,0,6132.28,188.176
2026-07-18 01:03:17.266000 UTC,832.308,85.7457,0,0,0,0,6130.71,188.176
2026-07-18 01:03:17.267000 UTC,832.308,85.746,0,0,0,0,6129.14,188.176
2026-07-18 01:03:17.268000 UTC,832.308,85.7462,0,0,0,0,6127.57,188.176
2026-07-18 01:03:17.269000 UTC,832.307,85.7464,0,0,0,0,6126,188.176
2026-07-18 01:03:17.270000 UTC,832.307,85.7467,0,0,0,0,6124.43,188.176
2026-07-18 01:03:17.271000 UTC,832.307,85.7469,0,0,0,0,6122.85,188.176
2026-07-18 01:03:17.272000 UTC,832.307,85.7471,0,0,0,0,6121.28,188.176
2026-07-18 01:03:17.273000 UTC,832.306,85.7474,0,0,0,0,6119.71,188.176
2026-07-18 01:03:17.274000 UTC,832.306,85.7476,0,0,0,0,6118.14,188.176
2026-07-18 01:03:17.275000 UTC,832.306,85.7479,0,0,0,0,6116.57,188.176
2026-07-18 01:03:17.276000 UTC,832.306,85.7481,0,0,0,0,6115,188.176
2026-07-18 01:03:17.277000 UTC,832.305,85.7483,0,0,0,0,6113.43,188.176
2026-07-18 01:03:17.278000 UTC,832.305,85.7486,0,0,0,0,6111.85,188.176
2026-07-18 01:03:17.279000 UTC,832.305,85.7488,0,0,0,0,6110.28,188.176
2026-07-18 01:03:17.280000 UTC,832.305,85.749,0,0,0,0,6108.71,188.176
2026-07-18 01:03:17.281000 UTC,832.304,85.7493,0,0,0,0,6107.14,188.176
2026-07-18 01:03:17.282000 UTC,832.304,85.7495,0,0,0,0,6105.57,188.176
2026-07-18 01:03:17.283000 UTC,832.304,85.7497,0,0,0,0,6104,188.176
2026-07-18 01:03:17.284000 UTC,832.304,85.75,0,0,0,0,6102.43,188.176
2026-07-18 01:03:17.285000 UTC,832.304,85.7502,0,0,0,0,6100.85,188.176
2026-07-18 01:03:17.286000 UTC,832.303,85.7504,0,0,0,0,6099.28,188.176
2026-07-18 01:03:17.287000 UTC,832.303,85.7507,0,0,0,0,6097.71,188.176
2026-07-18 01:03:17.288000 UTC,832.303,85.7509,0,0,0,0,6096.14,188.176
2026-07-18 01:03:17.289000 UTC,832.303,85.7511,0,0,0,0,6094.57,188.176
2026-07-18 01:03:17.290000 UTC,832.302,85.7514,0,0,0,0,6093,188.176
2026-07-18 01:03:17.291000 UTC,832.302,85.7516,0,0,0,0,6091.43,188.176
2026-07-18 01:03:17.292000 UTC,832.302,85.7518,0,0,0,0,6089.85,188.176
2026-07-18 01:03:17.293000 UTC,832.302,85.7521,0,0,0,0,6088.28,188.176
2026-07-18 01:03:17.294000 UTC,832.301,85.7523,0,0,0,0,6086.71,188.176
2026-07-18 01:03:17.295000 UTC,832.301,85.7525,0,0,0,0,6085.14,188.176
2026-07-18 01:03:17.296000 UTC,832.301,85.7528,0,0,0,0,6083.57,188.176
2026-07-18 01:03:17.297000 UTC,832.301,85.753,0,0,0,0,6082,188.176
2026-07-18 01:03:17.298000 UTC,832.301,85.7532,0,0,0,0,6080.43,188.176
2026-07-18 01:03:17.299000 UTC,832.3,85.7535,0,0,0,0,6078.85,188.176
2026-07-18 01:03:17.300000 UTC,832.3,85.7537,0,0,0,0,6077.28,188.176
2026-07-18 01:03:17.301000 UTC,832.3,85.754,0,0,0,0,6075.71,188.176
2026-07-18 01:03:17.302000 UTC,832.3,85.7542,0,0,0,0,6074.14,188.176
2026-07-18 01:03:17.303000 UTC,832.299,85.7544,0,0,0,0,6072.57,188.176
2026-07-18 01:03:17.304000 UTC,832.299,85.7547,0,0,0,0,6071,188.176
